CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,CPC,CPL,Conversion_Rate
CAMP02317,2025-05-01,2025-05-07,Email,19472,960,127,48,4239.27,5386.67,0.27,6,4.415906250000001,33.38007874015749,5.0
CAMP02318,2025-02-24,2025-03-09,Display,85436,3622,872,390,614.67,977.13,0.59,13,0.16970458310325787,0.7048967889908256,10.767531750414136
CAMP02319,2025-01-12,2025-01-27,Display,40671,3239,650,263,4519.82,4619.89,0.02,15,1.3954368632293916,6.95356923076923,8.11979005866008
CAMP02320,2025-05-25,2025-06-06,Social,196881,6536,2641,1566,4497.94,13402.81,1.98,12,0.6881793145654834,1.7031200302915561,23.959608323133416
CAMP02321,2025-05-16,2025-05-25,Display,278104,24272,2450,918,3227.24,3263.66,0.01,9,0.13296143704680288,1.3172408163265306,3.782135794330916
CAMP02322,2025-01-03,2025-01-10,Social,212692,6446,942,307,2613.75,3511.05,0.34,7,0.4054840210983556,2.7746815286624202,4.762643499844865
CAMP02323,2025-05-24,2025-06-04,Display,129118,5490,766,346,3271.8,6919.93,1.12,11,0.5959562841530055,4.271279373368147,6.3023679417122045
CAMP02324,2025-01-30,2025-02-05,Influencer,209433,10535,2393,747,2083.6,5627.28,1.7,6,0.19777883246321784,0.8707062264939406,7.090650213573801
CAMP02325,2025-08-25,2025-09-01,Search,226813,8212,1584,860,2984.44,7724.13,1.59,7,0.3634242571846079,1.8841161616161617,10.472479298587432
CAMP02326,2025-10-06,2025-10-19,Social,40976,3236,619,344,4850.67,7306.66,0.51,13,1.4989709517923362,7.836300484652666,10.630407911001235
CAMP02327,2025-12-14,2025-12-22,Social,206282,9666,2398,810,655.12,1808.44,1.76,8,0.06777570866956342,0.27319432860717263,8.379888268156424
CAMP02328,2025-04-25,2025-05-03,Email,243470,21871,4059,1393,1245.58,1419.04,0.14,8,0.05695121393626263,0.30686868686868685,6.369164647249782
CAMP02329,2025-04-14,2025-04-21,Influencer,112549,10886,1551,363,2668.04,4438.76,0.66,7,0.24508910527282748,1.720206318504191,3.334558148080103
CAMP02330,2025-04-28,2025-05-07,Email,135120,11807,3935,1189,1367.18,2086.39,0.53,9,0.11579402049631575,0.34744091486658196,10.07029728127382
CAMP02331,2025-01-05,2025-01-12,Influencer,70658,4030,1937,440,4964.57,11476.65,1.31,7,1.2319032258064515,2.563020134228188,10.918114143920596
CAMP02332,2025-12-26,2026-01-08,Influencer,55108,3079,1055,530,3629.32,3907.06,0.08,13,1.178733354985385,3.4401137440758296,17.213380967846703
CAMP02333,2025-09-05,2025-09-12,Display,157552,4636,1867,508,2226.48,6030.87,1.71,7,0.4802588438308887,1.1925441885377612,10.95772217428818
CAMP02334,2025-12-30,2026-01-05,Email,14443,914,446,103,4523.43,13220.71,1.92,6,4.949048140043764,10.142219730941704,11.269146608315099
CAMP02335,2025-11-17,2025-11-26,Search,137062,13123,2116,562,807.79,1189.48,0.47,9,0.06155528461479844,0.3817533081285444,4.282557342071173
CAMP02336,2025-05-01,2025-05-11,Influencer,258685,4463,1267,444,1510.73,4236.0,1.8,10,0.33850100829038765,1.1923677979479084,9.948465157965494
CAMP02337,2025-10-13,2025-10-18,Influencer,257585,20019,6661,2457,4784.07,13455.14,1.81,5,0.2389764723512663,0.7182209878396637,12.273340326689645
CAMP02338,2025-05-29,2025-06-13,Social,296241,26145,5983,3347,2829.16,6373.37,1.25,15,0.10821036527060623,0.47286645495570784,12.80168292216485
CAMP02339,2025-03-25,2025-04-04,Display,206317,20384,7037,2194,4611.25,9286.95,1.01,10,0.2262190934065934,0.6552863436123348,10.763343799058084
CAMP02340,2025-08-19,2025-09-02,Search,248968,9990,3491,1700,4922.62,12549.64,1.55,14,0.4927547547547547,1.4100887997708393,17.017017017017018
CAMP02341,2025-10-15,2025-10-22,Influencer,93015,3906,1706,951,1865.11,3797.5,1.04,7,0.47749871991807474,1.0932649472450175,24.347158218125962
CAMP02342,2025-06-10,2025-06-18,Social,264941,8128,3519,1909,2924.78,7278.42,1.49,8,0.3598400590551181,0.8311395282750782,23.486712598425196
CAMP02343,2025-09-29,2025-10-09,Email,229086,18559,2913,814,4248.8,5037.33,0.19,10,0.2289347486394741,1.4585650532097494,4.3860121773802465
CAMP02344,2025-02-07,2025-02-19,Influencer,228687,5169,866,270,1436.43,2255.75,0.57,12,0.27789320951828206,1.6586951501154734,5.22344747533372
CAMP02345,2025-08-14,2025-08-27,Social,166838,5689,1074,238,2289.1,4094.45,0.79,13,0.40237300052733344,2.1313780260707635,4.183512040780454
CAMP02346,2025-05-22,2025-06-01,Email,155859,5700,1165,458,851.27,1200.38,0.41,10,0.14934561403508773,0.7307038626609442,8.035087719298245
CAMP02347,2025-10-19,2025-10-30,Display,58034,2538,826,299,3297.43,4816.78,0.46,11,1.2992237982663515,3.992046004842615,11.78092986603625
CAMP02348,2025-05-31,2025-06-09,Email,102431,4911,1134,474,120.55,304.19,1.52,9,0.024546935451028304,0.10630511463844797,9.651802076970068
CAMP02349,2025-04-24,2025-05-07,Influencer,295378,17814,8571,3283,2301.61,3100.59,0.35,13,0.1292023127876951,0.2685345933963365,18.429325249803526
CAMP02350,2025-08-25,2025-09-02,Search,35568,3391,499,246,4652.81,5696.35,0.22,8,1.372105573577116,9.324268537074149,7.254497198466529
CAMP02351,2025-03-07,2025-03-21,Email,73633,2375,471,220,4496.78,7018.31,0.56,14,1.8933810526315789,9.547303609341826,9.263157894736842
CAMP02352,2025-12-27,2026-01-11,Search,114582,9181,4106,1525,4038.47,5331.19,0.32,15,0.43987256290164467,0.9835533365806137,16.610391024942817
CAMP02353,2025-12-07,2025-12-17,Search,122634,8691,2900,623,791.68,1113.26,0.41,10,0.09109193418478885,0.2729931034482758,7.1683350592567034
CAMP02354,2025-09-15,2025-09-24,Email,189526,3874,1235,416,2649.27,6797.87,1.57,9,0.6838590604026845,2.145157894736842,10.738255033557047
CAMP02355,2025-09-06,2025-09-11,Display,217576,18044,6094,2009,3623.78,6820.41,0.88,5,0.20083019286189316,0.5946471939612734,11.133894923520284
CAMP02356,2025-11-27,2025-12-06,Email,196703,3571,717,169,595.75,1112.97,0.87,9,0.16683001960235228,0.8308926080892608,4.732567908148978
CAMP02357,2025-11-19,2025-11-28,Social,121170,9269,3750,1206,820.32,1681.42,1.05,9,0.08850145646779588,0.218752,13.011112309850038
CAMP02358,2025-06-29,2025-07-12,Search,21642,1610,480,285,296.32,349.13,0.18,13,0.18404968944099379,0.6173333333333333,17.70186335403727
CAMP02359,2025-07-09,2025-07-14,Influencer,84176,6064,709,374,1683.06,5006.02,1.97,5,0.2775494722955145,2.3738504936530322,6.167546174142481
CAMP02360,2025-06-03,2025-06-12,Search,87373,3049,520,270,4398.88,11851.65,1.69,9,1.442728763529026,8.459384615384616,8.855362413906198
CAMP02361,2025-07-15,2025-07-26,Influencer,276134,17010,7257,3899,2586.63,4101.16,0.59,11,0.1520652557319224,0.35643241008681276,22.921810699588477
CAMP02362,2025-11-07,2025-11-22,Social,187735,14745,3509,1915,4281.03,4766.92,0.11,15,0.2903377416073245,1.2200142490738102,12.987453374025094
CAMP02363,2025-09-19,2025-09-29,Social,9170,617,252,83,509.89,1139.42,1.23,10,0.8264019448946515,2.0233730158730157,13.452188006482983
CAMP02364,2025-05-23,2025-06-02,Social,160889,13255,4842,1592,374.9,818.86,1.18,10,0.02828366654092795,0.07742668318876497,12.010562052055826
CAMP02365,2025-12-08,2025-12-19,Email,137784,9907,2185,731,4039.12,6542.89,0.62,11,0.4077036438881599,1.8485675057208237,7.378621176945593
CAMP02366,2025-11-12,2025-11-22,Search,258186,8959,1351,712,2538.98,4268.49,0.68,10,0.28339993302823974,1.8793338267949666,7.9473155486103355
CAMP02367,2025-04-11,2025-04-20,Influencer,188551,4482,1894,982,2407.55,4939.18,1.05,9,0.5371597501115574,1.2711457233368533,21.909861668897815
CAMP02368,2025-09-01,2025-09-15,Social,216911,14506,5182,1071,2430.68,6704.68,1.76,14,0.16756376671722045,0.46906213817059045,7.38315179925548
CAMP02369,2025-01-12,2025-01-21,Social,258795,20283,4468,2589,1967.25,2396.95,0.22,9,0.09699009022333974,0.44029767233661593,12.764383966868806
CAMP02370,2025-08-27,2025-09-09,Influencer,26625,607,187,58,4443.38,8974.05,1.02,13,7.320230642504119,23.76139037433155,9.555189456342669
CAMP02371,2025-02-18,2025-03-02,Search,149833,3855,1329,598,2652.89,4971.53,0.87,12,0.6881686121919585,1.996155003762227,15.512321660181582
CAMP02372,2025-02-11,2025-02-25,Search,268965,2981,300,136,4872.05,9416.62,0.93,14,1.6343676618584368,16.240166666666667,4.562227440456223
CAMP02373,2025-06-15,2025-06-23,Influencer,105120,6081,2239,549,4247.98,11977.23,1.82,8,0.6985660253247821,1.8972666368914692,9.028120374938332
CAMP02374,2025-03-23,2025-03-31,Display,184718,10862,3936,1882,3714.1,7757.61,1.09,8,0.34193518689007546,0.9436229674796748,17.32645921561407
CAMP02375,2025-10-18,2025-11-01,Search,250851,13798,1835,758,3217.42,7689.15,1.39,14,0.23318017103928107,1.7533623978201636,5.493549789824613
CAMP02376,2025-06-07,2025-06-16,Influencer,41200,1583,657,291,4192.33,11844.74,1.83,9,2.648344914718888,6.381019786910198,18.382817435249528
CAMP02377,2025-08-04,2025-08-11,Influencer,184322,8940,3844,1455,4420.48,7094.05,0.6,7,0.49446085011185675,1.14996878251821,16.2751677852349
CAMP02378,2025-06-07,2025-06-19,Social,165256,13048,2819,1470,752.88,1293.0,0.72,12,0.057700797057020234,0.26707343029443065,11.266094420600858
CAMP02379,2025-05-14,2025-05-25,Influencer,162667,4288,707,321,1862.73,2706.83,0.45,11,0.43440531716417913,2.6346958981612447,7.486007462686567
CAMP02380,2025-03-08,2025-03-17,Email,96568,2717,1017,281,4046.7,9322.42,1.3,9,1.4894000736106,3.97905604719764,10.34228928965771
CAMP02381,2025-12-02,2025-12-16,Social,109567,7672,1145,573,1184.4,1785.57,0.51,14,0.15437956204379563,1.034410480349345,7.468717413972889
CAMP02382,2025-01-07,2025-01-14,Social,284901,25077,11114,4456,2972.37,4367.47,0.47,7,0.11852972843641583,0.26744376462119845,17.769270646409062
CAMP02383,2025-01-14,2025-01-23,Search,112136,4556,1330,285,3924.21,11668.61,1.97,9,0.8613279192273925,2.9505338345864662,6.2554872695346795
CAMP02384,2025-03-14,2025-03-21,Display,231401,21739,10085,3609,1197.3,2867.16,1.39,7,0.05507613045678274,0.11872087258304412,16.601499608997656
CAMP02385,2025-06-12,2025-06-26,Search,197421,2998,1069,385,2069.87,5441.18,1.63,14,0.6904169446297531,1.936267539756782,12.8418945963976
CAMP02386,2025-03-07,2025-03-16,Email,174002,3596,769,400,4584.07,13466.24,1.94,9,1.2747691879866518,5.961079323797139,11.123470522803114
CAMP02387,2025-12-13,2025-12-18,Social,97342,5003,1436,421,1844.41,5426.47,1.94,5,0.36866080351788927,1.2844080779944291,8.41495102938237
CAMP02388,2025-05-10,2025-05-20,Social,93760,7042,2195,836,3063.13,5103.81,0.67,10,0.43498011928429425,1.3955034168564922,11.871627378585629
CAMP02389,2025-07-25,2025-08-08,Influencer,139883,6067,2584,573,2225.84,4535.18,1.04,14,0.3668765452447668,0.8613931888544892,9.444536014504697
CAMP02390,2025-10-03,2025-10-11,Display,166440,9974,4435,2450,4397.47,12518.74,1.85,8,0.44089332263886105,0.9915377677564826,24.56386605173451
CAMP02391,2025-09-13,2025-09-21,Display,279277,3510,1309,494,2178.32,2289.99,0.05,8,0.6206039886039887,1.6641100076394195,14.074074074074074
CAMP02392,2025-09-23,2025-10-05,Influencer,51986,2680,583,316,1860.22,5268.84,1.83,12,0.6941119402985074,3.190771869639794,11.791044776119403
CAMP02393,2025-01-25,2025-01-31,Email,229179,7295,2271,1069,949.04,2577.59,1.72,6,0.13009458533241947,0.4178952003522677,14.65387251542152
CAMP02394,2025-10-08,2025-10-16,Display,60508,3417,520,170,1811.29,3506.6,0.94,8,0.5300819432250512,3.48325,4.975124378109453
CAMP02395,2025-09-10,2025-09-16,Social,268545,15394,2956,1433,3380.82,6876.06,1.03,6,0.21961933220735352,1.1437144790257106,9.308821618812523
CAMP02396,2025-11-06,2025-11-11,Email,146076,11362,2513,973,961.47,1053.12,0.1,5,0.08462154550255237,0.38259848786311185,8.563633163175497
CAMP02397,2025-10-16,2025-10-30,Search,234921,13763,1776,597,3556.33,7509.37,1.11,14,0.25839787836954153,2.002438063063063,4.337717067499818
CAMP02398,2025-06-13,2025-06-20,Search,171373,11187,5078,2372,152.17,189.64,0.25,7,0.013602395637793866,0.02996652225285545,21.20318226512917
CAMP02399,2025-04-05,2025-04-17,Email,141973,8187,1220,621,1898.07,2899.99,0.53,12,0.23183950164895564,1.555795081967213,7.585196042506413
CAMP02400,2025-09-27,2025-10-07,Social,263978,26169,9911,4712,2383.08,6215.28,1.61,10,0.09106500057319729,0.240447987085057,18.006037678168827
CAMP02401,2025-11-17,2025-11-28,Search,184881,15020,4540,1748,570.99,1147.32,1.01,11,0.03801531291611185,0.12576872246696036,11.637816245006658
CAMP02402,2025-04-20,2025-04-26,Social,131545,10261,4440,1348,3452.08,8643.22,1.5,6,0.33642724880615926,0.7774954954954955,13.137121138290613
CAMP02403,2025-12-02,2025-12-12,Influencer,63171,4197,1663,871,603.51,1728.21,1.86,10,0.14379556826304504,0.3629043896572459,20.752918751489158
CAMP02404,2025-11-06,2025-11-18,Display,277498,15970,6450,2184,540.81,725.94,0.34,12,0.033864120225422664,0.08384651162790697,13.675641828428303
CAMP02405,2025-08-26,2025-09-07,Email,235651,9668,2584,1150,1902.87,2890.5,0.52,12,0.1968214729002896,0.7364047987616099,11.894911046752172
CAMP02406,2025-01-25,2025-02-02,Display,63860,5144,2230,548,3717.66,8082.09,1.17,8,0.7227177293934681,1.6671121076233184,10.653188180404355
CAMP02407,2025-05-21,2025-05-31,Influencer,276648,7487,1032,511,4822.01,13979.87,1.9,10,0.6440510217710699,4.67249031007752,6.825163616936022
CAMP02408,2025-04-27,2025-05-06,Search,190392,2530,702,407,3902.49,9984.92,1.56,9,1.542486166007905,5.559102564102564,16.08695652173913
CAMP02409,2025-01-25,2025-02-07,Social,139595,10167,5061,1921,2383.42,5430.94,1.28,13,0.23442706796498478,0.47093854969373644,18.89446247664011
CAMP02410,2025-03-20,2025-04-01,Social,28982,667,319,133,1435.73,3385.95,1.36,12,2.1525187406296853,4.500721003134796,19.940029985007495
CAMP02411,2025-03-09,2025-03-15,Influencer,268193,24497,3255,1822,1576.93,2941.37,0.87,6,0.06437237212719925,0.48446390168970815,7.437645425970526
CAMP02412,2025-06-22,2025-07-03,Email,280525,22262,7328,3796,1490.12,2693.32,0.81,11,0.06693558530230886,0.20334606986899562,17.051477854640193
CAMP02413,2025-01-12,2025-01-23,Display,243825,15654,3541,2071,1463.78,4352.79,1.97,11,0.09350836846812316,0.41338040101666196,13.229845406924747
CAMP02414,2025-10-15,2025-10-30,Search,253038,9679,3788,1160,438.57,1189.74,1.71,15,0.0453114991218101,0.11577877507919747,11.984709164169852
CAMP02415,2025-05-08,2025-05-13,Email,53390,3599,1419,550,1180.18,2976.18,1.52,5,0.32791886635176437,0.8316983791402397,15.282022784106697
CAMP02416,2025-04-06,2025-04-11,Influencer,237361,12560,1256,480,628.84,1534.01,1.44,5,0.050066878980891724,0.5006687898089173,3.821656050955414
CAMP02417,2025-04-02,2025-04-10,Influencer,279205,10108,4430,1724,136.13,290.53,1.13,8,0.01346755045508508,0.030729119638826186,17.05579738820736
CAMP02418,2025-05-21,2025-05-30,Social,76241,7247,1372,775,1499.45,2486.38,0.66,9,0.20690630605767904,1.0928935860058309,10.694080309093417
CAMP02419,2025-01-31,2025-02-08,Search,263565,6475,3149,888,1825.74,3406.3,0.87,8,0.2819675675675676,0.579784058431248,13.714285714285715
CAMP02420,2025-11-30,2025-12-11,Email,69535,5410,2500,1394,4644.42,5191.14,0.12,11,0.8584879852125693,1.857768,25.76709796672828
CAMP02421,2025-01-20,2025-01-27,Social,56576,4639,817,350,4974.63,5863.19,0.18,7,1.0723496443198965,6.08889840881273,7.544729467557663
CAMP02422,2025-05-26,2025-06-06,Search,33147,3170,1123,465,2939.24,5199.29,0.77,11,0.9272050473186119,2.6173107747105964,14.66876971608833
CAMP02423,2025-11-12,2025-11-24,Display,121622,7230,1580,579,4514.82,5559.6,0.23,12,0.6244564315352696,2.8574810126582277,8.008298755186722
CAMP02424,2025-06-09,2025-06-19,Display,234155,13613,1922,799,3129.31,5620.72,0.8,10,0.22987658855505766,1.62815296566077,5.869389554102696
CAMP02425,2025-12-15,2025-12-25,Social,46929,4356,1958,1020,2538.13,3621.49,0.43,10,0.5826744719926539,1.2962870275791625,23.415977961432507
CAMP02426,2025-02-12,2025-02-24,Email,67637,5552,956,379,309.15,525.57,0.7,12,0.055682636887608064,0.32337866108786606,6.826368876080692
CAMP02427,2025-09-11,2025-09-23,Search,158084,12445,3340,1704,318.52,560.11,0.76,12,0.02559421454399357,0.09536526946107785,13.692245881880275
CAMP02428,2025-05-10,2025-05-21,Display,14525,1176,552,202,250.91,649.51,1.59,11,0.21335884353741497,0.45454710144927535,17.17687074829932
CAMP02429,2025-03-01,2025-03-11,Display,134228,7300,950,259,835.39,1980.93,1.37,10,0.11443698630136986,0.8793578947368421,3.5479452054794516
CAMP02430,2025-05-31,2025-06-10,Email,48348,663,212,77,476.82,1253.94,1.63,10,0.7191855203619909,2.2491509433962262,11.613876319758672
CAMP02431,2025-10-14,2025-10-28,Social,65447,1822,599,293,1053.93,1823.06,0.73,14,0.5784467618002196,1.7594824707846413,16.081229418221735
CAMP02432,2025-01-05,2025-01-20,Influencer,115709,7853,3182,1720,2644.13,7011.36,1.65,15,0.33670317076276585,0.8309648020113136,21.902457659493187
CAMP02433,2025-09-23,2025-10-03,Search,237312,10834,4667,2373,2565.68,7438.69,1.9,10,0.2368174266199003,0.5497493036211699,21.90326749123131
CAMP02434,2025-12-11,2025-12-23,Display,91030,5881,1585,554,1786.5,2777.78,0.55,12,0.3037748682196905,1.1271293375394322,9.420166638326815
CAMP02435,2025-05-10,2025-05-15,Influencer,202953,12106,4811,2076,3363.28,8197.64,1.44,5,0.277819263175285,0.6990812720848057,17.14852139434991
CAMP02436,2025-09-24,2025-10-03,Email,84866,4199,1949,670,2020.43,2253.04,0.12,9,0.48116932603000717,1.0366495638789124,15.956180042867349
CAMP02437,2025-06-27,2025-07-04,Social,56826,1768,803,386,1179.18,2407.99,1.04,7,0.6669570135746606,1.4684682440846826,21.832579185520363
CAMP02438,2025-09-10,2025-09-22,Search,211355,15789,4748,1778,3491.55,4583.29,0.31,12,0.22113813414402433,0.7353727885425443,11.26100449680157
CAMP02439,2025-02-25,2025-03-12,Email,100822,9256,3173,1605,4903.0,13071.0,1.67,15,0.5297104580812446,1.545225338796092,17.340103716508214
CAMP02440,2025-03-24,2025-04-03,Social,295172,23406,8639,1772,4072.46,7446.8,0.83,10,0.1739921387678373,0.47140409769649266,7.570708365376399
CAMP02441,2025-04-09,2025-04-15,Email,37887,788,336,112,2128.85,4701.81,1.21,6,2.7015862944162436,6.3358630952380945,14.213197969543149
CAMP02442,2025-05-29,2025-06-09,Display,70045,4091,1239,683,1940.77,4200.55,1.16,11,0.474399902224395,1.5664003228410008,16.69518455145441
CAMP02443,2025-11-25,2025-12-06,Display,109136,9296,1345,443,289.38,349.73,0.21,11,0.031129518072289156,0.21515241635687732,4.765490533562822
CAMP02444,2025-06-05,2025-06-14,Influencer,263507,16650,4231,1514,3319.66,3984.54,0.2,9,0.19937897897897897,0.7846041125029544,9.093093093093094
CAMP02445,2025-07-09,2025-07-21,Email,264797,13123,5092,2628,1190.86,2552.08,1.14,12,0.09074601844090527,0.23386881382560878,20.02590870989865
CAMP02446,2025-09-20,2025-09-29,Display,32428,1154,403,95,3449.24,5622.13,0.63,9,2.9889428076256497,8.558908188585608,8.232235701906413
CAMP02447,2025-03-21,2025-03-26,Social,137685,5470,2195,712,3824.83,4677.09,0.22,5,0.6992376599634369,1.742519362186788,13.016453382084094
CAMP02448,2025-09-09,2025-09-22,Influencer,78159,2484,745,379,4411.0,7145.84,0.62,13,1.7757648953301126,5.920805369127517,15.257648953301128
CAMP02449,2025-04-07,2025-04-15,Search,106337,2936,498,290,2786.43,3848.89,0.38,8,0.9490565395095367,5.595240963855422,9.877384196185286
CAMP02450,2025-09-17,2025-09-23,Email,207267,13057,1907,978,4166.89,4497.42,0.08,6,0.3191307344719308,2.185049816465653,7.49023512292257
CAMP02451,2025-09-17,2025-09-25,Display,181095,10113,2958,795,3643.61,6411.55,0.76,8,0.3602897260951251,1.2317816091954024,7.861168792643132
CAMP02452,2025-04-13,2025-04-26,Social,34653,2638,480,256,1829.61,4320.6,1.36,13,0.6935595147839272,3.8116874999999997,9.704321455648218
CAMP02453,2025-02-09,2025-02-15,Email,82512,3111,1533,598,621.5,762.26,0.23,6,0.19977499196399873,0.40541422048271364,19.22211507553841
CAMP02454,2025-09-30,2025-10-08,Social,114122,5874,1054,540,1286.63,2792.34,1.17,8,0.21903813415049372,1.2207115749525619,9.19305413687436
CAMP02455,2025-04-11,2025-04-17,Influencer,262496,18698,6108,1806,4238.43,5523.93,0.3,6,0.22667825435875497,0.6939145383104126,9.658787036046636
CAMP02456,2025-12-25,2026-01-03,Display,20718,2003,201,67,2718.67,3090.48,0.14,9,1.3572990514228658,13.525721393034827,3.344982526210684
